email_counts,html tag_counts,url_counts,Twitter username_counts,hashtag_counts,character_counts,word_counts,unique word_counts,punctuation mark_counts,uppercase word_counts,lowercase word_counts,digit_counts,alphabetic char_counts,spam_label
3,412,112,0,88,17257,1337,435,4567,54,1016,1175,10179,0
3,523,146,0,77,29623,2213,995,6567,48,900,2280,18564,0
1,0,0,0,0,977,130,105,260,40,69,15,573,0
2,46,13,0,2,2551,241,158,436,1,192,103,1772,0
2,0,37,0,0,10265,1252,709,1269,99,736,375,7370,0
1,342,104,0,182,26394,2438,1361,4712,160,1652,1098,18147,0
4,409,121,0,82,29707,2921,1612,4985,137,1992,904,20898,0
11,0,36,0,0,11640,1440,884,1873,59,925,286,8042,0
3,410,112,0,52,19658,1566,676,4595,36,1219,1073,12425,0
3,0,34,0,2,10119,1304,674,804,129,785,474,7529,0
5,383,130,0,48,22150,1724,830,4942,63,1301,1173,14312,0
4,632,176,0,79,29843,2452,973,7082,57,1899,1499,18811,0
1,0,21,0,0,4342,493,321,593,32,311,201,3056,0
3,192,72,0,52,11816,966,451,2581,14,790,620,7650,0
0,0,3,0,0,6967,1126,633,352,36,851,97,5393,0
3,0,2,0,0,552,72,58,47,2,59,17,417,0
4,632,176,0,79,31113,2743,1082,7118,69,2129,1564,19689,0
1,366,122,0,94,31408,3271,1662,5088,182,2400,866,22184,0
1,0,8,0,0,2057,228,184,267,10,140,57,1506,0
4,627,178,0,94,29965,2357,954,7070,43,1879,1656,18883,0
7,363,100,0,83,28252,2909,1512,4585,159,2082,646,20113,0
3,14,14,0,0,5456,775,432,584,19,539,67,4031,0
4,632,176,0,79,29647,2433,972,7056,57,1866,1527,18632,0
3,9,2,20,33,16641,3250,368,7432,119,107,1131,4219,0
2,0,18,0,0,3838,429,293,549,27,261,177,2684,0
2,564,171,0,68,27502,2081,941,6490,55,1592,1484,17448,0
0,171,15,0,19,8842,764,480,1667,127,262,649,5763,0
3,583,110,0,48,25392,2133,872,5695,350,1213,1199,16366,0
2,307,92,0,91,23656,2331,1275,4006,118,1664,667,16653,0
1,2,3,0,0,743,54,33,319,3,42,14,357,0
2,0,20,0,0,7018,999,569,938,84,672,109,4972,0
0,0,1,0,0,506,73,56,22,3,62,0,412,0
0,0,1,0,0,1056,140,99,90,109,11,75,752,0
1,0,34,0,0,5775,626,429,731,39,392,288,4131,0
3,403,121,0,82,28194,2784,1515,4887,188,1873,827,19697,0
2,0,4,0,0,1181,130,101,146,8,84,24,882,0
3,506,158,0,60,25117,1910,865,5956,49,1455,1338,15914,0
3,368,107,0,66,26264,2473,1393,4465,146,1727,774,18553,0
3,532,156,0,77,29982,2233,1008,6621,50,915,2316,18813,0
2,1,5,0,1,9948,1426,617,768,105,1052,186,7569,0
2,1,0,3,4,986,32,32,492,6,1,104,305,0
1,0,25,0,0,4729,512,358,629,32,329,215,3374,0
3,434,113,0,87,17818,1373,437,4694,55,1038,1203,10549,0
5,296,79,0,39,15350,1339,693,3383,39,1020,687,9942,0
1,480,139,0,85,23550,1749,827,5174,192,1023,1453,15175,0
1,0,2,0,0,2239,355,214,185,15,279,16,1684,0
2,872,153,0,66,40100,3680,1377,8863,479,2014,1858,25700,0
1,363,115,0,97,30307,3218,1674,4930,184,2311,841,21319,0
5,0,3130,2,2,163467,11329,8066,23209,366,5525,3980,124936,0
0,0,0,0,0,297,51,47,7,2,42,2,238,0
0,0,0,0,0,54,6,5,7,0,5,5,37,0
3,0,24,0,0,6840,952,584,1085,122,655,240,4564,0
1,1,2,0,0,1788,219,172,363,13,158,32,1175,0
4,632,176,0,79,29841,2457,988,7053,53,1905,1506,18826,0
0,0,1,0,0,1073,137,105,218,6,68,11,708,0
2,0,3,0,0,1252,153,125,196,7,108,48,856,0
3,8,15,0,0,7189,983,563,1235,59,682,76,4895,0
11,0,29,0,0,10643,1293,766,1665,51,894,275,7411,0
108,44,1,175,233,23643,1792,1022,9288,1026,306,3762,8802,0
0,25,20,0,0,5455,766,432,373,10,604,9,4308,0
1,0,19,0,0,2910,312,248,279,16,200,147,2173,0
0,0,0,0,0,919,12,12,0,0,0,95,813,0
1,400,131,0,98,34118,3672,1742,5348,240,2729,934,24165,0
4,1,19,0,0,8784,1271,751,530,99,935,130,6854,0
4,643,182,0,95,30729,2422,981,7232,43,1929,1704,19372,0
0,0,1,0,0,948,120,100,177,9,21,31,621,0
5,670,163,0,72,30671,2413,1044,7213,114,1847,1582,19464,0
1,471,136,0,85,22892,1683,802,5093,193,970,1407,14710,0
2,12,22,0,0,2322,131,91,400,5,94,225,1567,0
5,24,21,0,0,4878,576,359,572,10,358,445,3286,0
4,0,7,0,0,4323,519,358,1161,12,395,50,2594,0
1,346,112,0,94,29890,3172,1641,4743,166,2363,733,21243,0
3,0,4,0,0,2977,455,268,232,13,375,66,2223,0
1,519,141,0,87,23839,1784,851,5264,238,1032,1478,15314,0
4,0,10,0,0,8125,1353,737,349,70,1035,81,6343,0
5,9,15,0,0,6743,1006,647,1188,77,659,119,4428,0
0,0,12,0,1,2104,224,147,286,28,71,228,1367,0
1,0,21,1,0,4345,487,328,601,29,327,182,3076,0
3,81,7,0,4,3779,355,223,785,12,254,184,2456,0
3,2,7,0,0,2144,237,151,279,1,171,39,1590,0
3,201,73,0,39,9704,679,269,2708,11,586,583,5735,0
4,411,126,0,82,31020,3080,1675,5117,150,2132,871,21952,0
3,239,71,1,36,19853,2110,1216,3087,61,1380,1081,13576,0
0,0,6,1,0,1393,173,129,314,4,123,58,849,0
5,0,16,0,0,8475,970,566,1806,76,630,205,5495,0
1,0,0,0,0,14441,2225,956,1085,262,1602,252,10880,0
5,398,131,0,63,21177,1661,749,5120,41,1331,1182,13215,0
4,628,175,0,79,29556,2419,986,7048,50,1876,1501,18589,0
0,0,2,0,0,696,107,75,29,1,95,0,561,0
1,350,107,0,182,28092,2776,1481,4792,175,1970,1139,19386,0
3,347,91,0,84,18689,1340,495,4454,147,934,1200,11696,0
4,510,156,0,84,25225,2038,943,5814,37,1583,1438,15936,0
4,0,1,0,0,4189,637,243,250,11,504,99,3188,0
0,0,1,0,0,309,43,34,22,2,27,0,245,0
3,423,121,1,54,22920,1712,940,5129,57,739,2190,13890,0
11,0,29,0,0,10075,1203,774,1628,41,823,251,6994,0
3,14,14,0,0,5551,781,419,511,13,565,72,4188,0
2,333,37,0,33,30526,4116,1258,4317,47,3104,584,21510,0
11,0,32,0,2,23140,3357,1576,1548,150,2449,255,17981,0
1,0,3,0,0,4248,593,387,473,23,443,159,3024,0
1,353,107,0,182,25885,2289,1320,4763,144,1563,1236,17598,0
7,1,29,0,0,16405,2469,1378,1766,118,1830,181,11989,0
3,370,111,0,66,26158,2411,1320,4573,152,1725,719,18456,0
5,579,199,0,83,31102,2387,1001,7115,59,1905,1437,20164,0
5,278,76,0,39,14348,1197,620,3207,35,932,662,9283,0
1,340,102,0,182,26155,2452,1340,4689,160,1658,1196,17819,0
1,0,2,0,0,465,61,52,33,6,38,9,363,0
5,591,197,0,83,30843,2345,975,7096,62,1848,1443,19960,0
2,595,157,0,50,27186,1998,874,6229,197,1296,1445,17515,0
1,0,19,0,0,4015,453,292,563,33,286,184,2816,0
3,0,4,0,2,2423,361,226,317,27,215,77,1669,0
1,2,11,0,0,3692,449,262,882,3,317,86,2276,0
2,458,93,0,83,26985,1640,642,6212,8,1088,1496,17638,0
14,7,3,0,1,16502,2879,1060,1282,203,2103,182,12160,0
1,0,2,0,0,10620,2098,861,398,95,1818,30,8095,0
6,590,182,1,53,29979,2508,1147,6688,66,1950,1422,19362,0
7,363,95,0,81,28644,3002,1477,4567,185,2152,661,20415,0
4,0,3,0,0,5969,975,348,339,40,685,167,4478,0
3,258,71,0,68,12435,944,396,3012,45,644,701,7779,0
3,400,109,0,82,17077,1373,478,4452,62,1016,1187,10066,0
3,464,134,0,62,21312,1628,680,5191,66,1202,1274,13220,0
0,0,1,0,0,98,14,14,6,0,13,0,79,0
4,405,121,0,83,30320,3070,1672,4993,156,2143,849,21409,0
2,0,2,0,0,1662,229,165,216,15,171,51,1166,0
13,0,18,0,0,9920,1391,745,861,44,1012,139,7530,0
3,229,69,1,34,19232,2074,1160,3070,60,1346,1141,12948,0
5,9,4,0,0,12577,1982,1015,1373,72,1594,94,9128,0
3,0,10,0,1,7203,1141,675,485,56,877,76,5502,0
9,382,64,0,26,29292,3827,1390,3716,208,2820,753,20997,0
3,467,140,0,73,26524,1961,940,5946,51,787,2070,16548,0
10,370,100,0,81,27523,2688,1422,4631,162,1901,722,19483,0
2,880,158,0,61,40074,3659,1364,8962,488,1956,1871,25583,0
0,0,0,0,1,1813,296,188,85,7,253,6,1427,0
4,0,85,0,0,14736,1218,772,3723,45,802,720,9076,0
1,0,26,0,0,3569,387,284,350,11,256,201,2632,0
1,408,140,0,98,32865,3350,1714,5375,216,2371,917,23224,0
1,365,103,0,182,28840,2849,1570,4895,158,2023,1111,19986,0
2,0,2,0,0,1590,222,148,246,16,162,13,1110,0
4,633,176,0,80,29879,2478,993,7073,53,1897,1505,18824,0
4,0,3,0,2,5634,858,328,401,24,734,45,4331,0
11,0,33,0,0,9819,1135,725,1673,75,758,302,6710,0
1,356,114,0,94,32530,3591,1761,4947,195,2685,854,23139,0
2,2,1,0,0,6252,1007,586,344,35,809,52,4850,0
3,192,72,0,52,11817,966,451,2579,14,790,619,7654,0
3,0,5,0,0,2752,338,230,765,10,220,66,1584,0
0,184,60,0,113,22451,1563,610,4161,22,944,1493,15235,0
3,592,113,0,49,26753,2286,930,5796,356,1345,1193,17479,0
6,17,11,0,0,7352,965,292,1192,44,697,120,5076,0
4,525,160,0,85,25648,2052,925,5947,50,1591,1444,16206,0
3,6,11,0,0,4315,559,383,786,40,380,41,2930,0
1,0,0,0,0,296,46,40,11,0,38,10,230,0
3,551,159,0,81,24494,1828,693,6097,73,1338,1565,15005,0
1,410,138,0,98,36840,4096,1941,5487,201,3091,926,26332,0
2,67,66,0,0,10676,1170,589,1296,19,592,955,7256,0
5,591,201,0,83,30869,2315,954,7125,52,1847,1428,20002,0
1,338,101,0,183,25393,2310,1305,4660,155,1571,1165,17259,0
2,250,52,0,35,14981,1449,705,2759,84,894,779,9995,0
4,627,178,0,94,30032,2367,978,7058,45,1878,1701,18907,0
0,0,3,0,0,1544,233,144,89,9,149,24,1199,0
4,628,175,0,79,30032,2514,1031,7044,60,1943,1519,18956,0
1,0,24,0,0,3625,411,323,374,7,280,184,2657,0
3,317,95,0,44,14477,1032,516,3649,29,808,819,8978,0
2,482,139,0,70,21400,1594,627,5366,75,1172,1417,13024,0
0,0,2,0,0,744,111,80,45,0,98,7,582,0
5,0,41,0,0,13657,1996,1270,1199,232,1340,286,10177,0
10,374,95,0,81,30404,3275,1584,4582,159,2452,638,21910,0
13,0,22,0,0,12488,1859,934,618,51,1231,192,9820,0
1,351,106,0,182,26705,2457,1389,4765,158,1656,1151,18333,0
5,434,144,0,53,25270,2016,948,5458,73,1509,1324,16473,0
2,306,91,0,91,24838,2563,1352,4026,130,1845,686,17564,0
3,576,175,0,62,28614,2292,1019,6614,48,1781,1408,18301,0
0,170,29,0,5,8056,880,539,1240,21,692,267,5670,0
2,0,1,0,0,601,101,79,29,0,87,0,472,0
1,262,38,0,32,14040,1092,498,2898,13,849,899,9147,0
3,538,163,1,67,29016,2130,1128,6672,58,875,2790,17425,0
34,14,36,0,8,28212,4026,1742,2976,129,2859,282,20929,0
4,525,160,0,85,25694,2066,942,5941,46,1611,1420,16268,0
1,0,2,0,0,799,107,94,166,5,72,5,522,0
1,360,109,0,184,26972,2433,1414,4907,162,1634,1200,18433,0
2,654,184,0,86,24622,1482,600,6527,80,1056,1371,15243,0
19,718,62,0,99,31749,2645,773,7794,30,1821,1150,20161,0
3,466,138,0,73,26338,1916,911,5927,34,759,2073,16423,0
1,0,8,0,0,1565,166,119,356,1,129,26,1018,0
0,0,0,0,0,1622,253,182,55,8,174,48,1267,0
12,0,18,0,0,8533,1231,700,450,41,813,123,6730,0
3,591,193,0,84,30161,2259,963,7002,60,1787,1435,19466,0
3,0,1,0,0,2184,329,234,99,21,240,35,1722,0
3,470,137,0,66,21458,1642,667,5290,71,1233,1352,13175,0
11,0,35,0,0,10963,1329,823,1733,59,868,310,7592,0
0,0,1,0,0,315,46,41,16,1,39,4,250,0
6,560,190,0,83,30460,2391,1001,6850,63,1914,1365,19855,0
2,0,41,0,0,11200,1337,723,1299,97,804,402,8163,0
2,0,10,0,0,4764,600,383,302,10,321,94,3767,0
0,91,97,0,0,14099,1186,717,2619,546,162,1259,9036,0
8,387,94,0,81,34883,4028,1927,4761,195,2986,654,25441,0
0,18,18,0,0,7158,1069,538,413,12,873,24,5653,0
3,502,141,0,88,23563,1736,815,5290,224,1002,1453,15085,0
3,418,133,0,58,19125,1402,635,4886,35,1095,1077,11761,0
0,0,4,0,0,4178,688,362,226,13,527,40,3225,0
5,577,200,0,83,31029,2362,987,7093,59,1875,1427,20148,0
4,628,175,0,79,29719,2468,1010,7023,52,1919,1531,18698,0
4,627,178,0,94,30276,2396,976,7084,41,1906,1674,19123,0
2,1,1,0,0,1616,265,148,117,9,224,4,1231,0
2,403,77,0,73,22823,1390,540,5345,11,925,1254,14835,0
1,0,5,0,0,19066,3029,1450,945,119,2329,335,14758,0
6,21,12,0,0,9885,1439,385,1292,58,1117,163,6992,0
3,475,144,0,75,28238,2084,946,6281,42,832,2195,17679,0
1,0,2,0,0,2571,402,288,205,2,290,54,1910,0
3,412,111,0,92,17163,1346,427,4558,62,1011,1191,10069,0
3,576,198,0,83,30887,2363,980,7084,62,1890,1471,19970,0
3,499,147,0,75,28265,2086,959,6305,39,848,2186,17689,0
1,0,21,0,0,4306,485,323,587,27,313,189,3046,0
3,1,13,0,0,5138,573,264,863,15,395,210,3493,0
0,0,12,0,2,2192,234,152,297,27,78,232,1430,0
0,0,2,0,0,254,31,26,42,0,23,0,182,0
4,632,176,0,79,29536,2424,963,7070,64,1860,1533,18510,0
1,0,4,0,0,1295,157,115,146,20,86,68,925,0
0,0,27,0,0,14096,2221,1025,1182,97,1777,365,10329,0
0,0,0,0,0,854,132,85,115,12,91,7,601,0
0,0,5,0,0,3204,468,273,311,23,338,64,2358,0
3,536,170,0,77,27735,1901,774,6364,37,1508,1352,18119,0
4,641,185,0,82,24881,1480,585,6426,62,1061,1331,15645,0
3,622,190,0,63,31571,2594,1157,7159,69,2018,1531,20288,0
1,359,114,0,94,29394,3043,1576,4889,204,2165,910,20553,0
5,676,163,0,73,30794,2384,1052,7261,99,1825,1566,19584,0
5,0,21,0,0,8879,995,615,1957,134,556,275,5653,0
2,0,6,0,0,1787,210,162,134,2,130,33,1410,0
0,0,1,0,0,407,61,49,18,3,51,0,329,0
2,0,3,0,0,2666,345,244,365,31,195,45,1910,0
3,192,74,0,59,10093,633,222,2653,7,520,687,6121,0
5,6,8,0,0,6077,865,475,633,51,633,59,4521,0
3,484,141,0,66,22158,1675,712,5416,57,1246,1333,13735,0
5,581,196,0,83,30280,2293,925,6986,51,1842,1433,19569,0
4,610,172,0,94,29465,2377,928,6894,36,1912,1691,18504,0
0,0,0,0,2,1870,377,216,119,8,294,33,1342,0
5,577,198,0,83,30761,2353,968,7124,62,1846,1440,19845,0
3,519,151,0,72,23185,1701,670,5766,51,1241,1440,14279,0
0,0,2,0,0,371,42,36,29,0,28,17,284,1
1,12,3,0,0,882,94,87,202,12,62,25,562,1
3,0,1,0,0,3360,575,287,117,21,495,22,2647,1
3,2,0,0,0,4632,714,462,368,79,465,317,3234,1
2,0,2,0,37,26472,4772,1728,1242,675,3448,549,19910,1
1,122,4,0,20,4240,373,231,927,53,209,242,2699,1
0,0,1,0,0,608,94,77,14,2,79,2,499,1
1,0,3,0,0,579,52,49,139,1,38,0,389,1
0,0,4,0,0,762,119,93,47,41,69,12,585,1
1,19,6,0,2,630,25,24,143,1,21,32,431,1
4,0,3,0,0,1350,158,102,218,18,116,20,955,1
2,120,0,0,28,4942,437,276,1006,75,156,389,3111,1
1,0,2,0,0,1359,157,119,342,42,59,117,744,1
2,260,0,0,40,10489,889,475,2181,65,406,813,6607,1
1,4,4,0,0,1137,154,128,109,4,65,77,798,1
1,38,9,0,6,1800,155,125,341,58,52,234,1071,1
3,230,2,0,1,7143,949,569,1126,11,737,57,5012,1
4,149,3,0,20,8374,771,441,1693,5,627,338,5543,1
0,36,1,0,12,1514,112,92,279,15,38,124,1000,1
2,116,0,0,27,4082,335,186,821,72,75,364,2563,1
1,0,0,0,0,1297,211,142,150,0,160,15,922,1
2,228,6,0,50,9859,978,472,1838,12,776,342,6696,1
0,73,1,0,0,3341,351,166,682,10,289,37,2272,1
1,0,1,0,0,760,92,76,113,3,72,11,545,1
0,0,2,0,0,988,152,104,47,1,139,12,778,1
10,182,0,0,33,10797,1301,624,1890,34,973,478,7129,1
2,35,0,0,0,1606,216,163,155,17,163,12,1224,1
0,0,1,0,0,816,139,104,28,13,115,6,644,1
1,112,40,0,5,5807,475,259,1402,104,270,290,3641,1
1,50,1,0,33,2327,184,78,505,84,41,114,1525,1
0,0,3,0,0,1049,159,114,46,7,120,24,821,1
2,43,2,0,1,1844,173,150,541,10,106,8,1123,1
1,70,3,0,4,3637,375,154,834,14,260,113,2316,1
0,47,21,0,2,2238,131,68,540,12,105,215,1353,1
1,2,2,0,0,1390,208,154,81,7,151,50,1052,1
0,62,4,0,2,2191,192,158,515,6,124,101,1384,1
0,2,3,0,0,942,149,128,74,10,93,46,674,1
1,0,2,0,0,989,126,104,175,3,97,4,685,1
0,49,3,0,9,2351,298,154,401,0,196,67,1586,1
1,0,4,0,2,10187,1657,825,918,145,1266,149,7464,1
0,5,2,0,0,202,7,7,51,2,2,17,128,1
1,0,1,0,0,964,126,104,118,4,73,35,686,1
4,0,2,0,0,774,86,75,208,2,52,14,467,1
0,106,6,0,24,5006,399,235,979,84,163,293,3336,1
1,83,1,0,11,3596,246,165,1026,11,140,320,2005,1
0,102,3,0,0,6301,693,463,849,71,454,489,4271,1
0,0,0,0,0,2595,425,238,68,25,349,47,2056,1
0,70,2,0,4,4673,472,277,841,20,334,159,3202,1
0,10,4,0,0,461,35,28,126,0,32,44,257,1
0,0,1,0,0,5205,860,432,167,19,749,48,4129,1
0,200,6,0,5,7693,707,269,1860,5,514,497,4630,1
6,198,9,0,38,7095,727,340,1617,40,547,339,4413,1
1,0,1,0,0,2374,396,248,219,2,330,33,1727,1
1,21,4,0,6,1314,107,93,302,23,32,22,884,1
1,0,0,0,0,1180,200,126,24,10,167,2,955,1
0,0,1,0,0,381,57,50,21,0,48,0,304,1
1,0,1,0,0,733,126,102,23,8,98,20,565,1
0,0,5,0,0,639,69,59,109,6,41,16,446,1
2,80,21,0,0,5500,444,290,1009,129,252,93,3955,1
2,0,17,0,1,3516,471,279,718,29,200,385,1943,1
1,0,3,0,0,790,104,84,138,9,72,57,492,1
1,18,4,0,0,1073,83,65,278,21,49,50,663,1
0,55,3,0,0,2276,306,219,332,17,203,15,1624,1
2,90,0,0,0,4311,564,321,574,55,274,102,3063,1
0,74,6,0,32,4050,355,218,770,39,237,194,2732,1
1,0,2,0,65,13327,979,488,1790,114,484,1978,8581,1
0,0,0,0,0,2066,339,216,150,24,270,34,1544,1
1,0,3,0,0,2654,424,248,121,9,361,40,2070,1
1,279,0,0,32,11911,1766,746,2009,174,1176,466,7671,1
0,0,3,0,0,569,77,64,96,1,61,3,394,1
0,0,1,0,0,647,97,82,13,13,59,6,532,1
1,49,3,0,1,1495,154,104,355,5,120,37,950,1
0,68,9,0,11,3030,233,163,623,45,78,244,1931,1
1,0,0,0,26,5913,505,312,729,50,254,842,3838,1
0,0,0,0,0,309,6,6,1,0,0,47,256,1
0,5,1,0,0,279,28,26,71,2,13,3,178,1
0,0,4,0,0,2021,301,182,98,3,264,47,1576,1
1,1,4,0,0,1832,259,183,169,3,219,41,1364,1
0,0,1,0,0,2756,459,264,99,32,384,37,2162,1
0,0,0,0,0,837,156,116,32,1,115,4,646,1
0,43,0,0,2,1579,254,177,135,91,124,19,1172,1
0,0,1,0,0,47,1,1,8,0,1,1,38,1
1,0,0,0,0,879,143,110,89,81,23,118,530,1
1,0,2,0,0,1652,245,172,219,13,197,24,1165,1
0,42,3,0,10,1856,178,135,432,4,132,75,1172,1
0,0,1,0,0,2915,505,264,121,32,412,33,2257,1
4,266,1,0,55,10594,985,505,2376,68,531,840,6392,1
3,42,6,0,1,1751,149,122,338,8,110,67,1198,1
0,28,6,0,1,1900,175,140,369,7,101,69,1288,1
2,0,3,0,0,6271,477,248,489,46,151,1420,2608,1
1,0,3,0,0,2500,348,245,272,29,246,30,1851,1
0,28,7,0,1,1942,176,141,376,7,102,69,1322,1
0,0,0,0,0,28,2,2,1,0,1,0,26,1
0,0,5,0,0,3186,489,273,147,38,370,32,2516,1
4,198,1,0,41,7881,666,401,1528,135,213,391,5297,1
1,0,0,1,0,473,78,68,31,1,62,31,334,1
0,37,2,0,0,1774,175,131,305,3,124,42,1253,1
0,28,7,0,1,1937,176,141,376,7,102,69,1317,1
0,0,1,0,0,520,90,76,24,3,74,4,403,1
1,64,1,0,11,1553,137,75,500,11,68,120,797,1
0,0,6,0,0,1513,208,142,278,17,111,34,994,1
0,0,2,0,0,768,133,100,39,2,115,25,572,1
0,107,2,0,23,3950,407,279,762,63,150,327,2455,1
2,0,1,0,0,1708,258,200,110,40,163,5,1336,1
4,31,0,0,1,2372,294,202,245,32,212,61,1773,1
0,13,1,0,0,710,109,80,75,21,75,11,516,1
1,0,1,0,0,1175,205,124,42,7,184,0,929,1
3,0,2,0,0,1791,240,165,312,15,191,27,1213,1
2,0,0,0,1,993,147,124,152,59,23,21,674,1
1,0,4,0,0,2846,473,283,253,33,379,31,2090,1
1,3,2,0,0,3222,581,337,113,15,451,78,2451,1
2,122,1,0,56,5901,498,333,1407,14,221,497,3500,1
1,0,2,0,0,1405,204,135,307,20,113,34,861,1
0,58,7,0,9,3125,282,183,654,19,111,399,1791,1
1,0,2,0,0,1426,218,164,164,15,129,31,1014,1
0,0,0,0,0,2671,44,44,18,0,0,309,2301,1
2,43,2,0,1,1830,173,150,547,10,106,32,1079,1
1,67,4,0,7,4045,297,153,1026,57,31,582,2141,1
0,3,0,0,0,4384,575,379,295,7,431,101,3414,1
1,0,1,0,0,325,32,31,20,7,15,58,216,1
2,6,2,0,0,1938,179,129,586,32,101,172,1002,1
0,0,0,0,0,1976,338,215,78,23,269,30,1531,1
0,0,4,0,0,843,119,93,52,41,68,51,622,1
1,40,10,0,6,1833,157,127,353,58,52,243,1081,1
1,158,0,0,5,3996,608,356,654,220,250,67,2668,1
0,70,2,0,16,2482,241,161,542,15,125,113,1587,1
2,171,0,0,44,6769,639,401,1684,96,221,480,3967,1
0,143,39,0,5,5335,256,119,1407,54,73,178,3495,1
0,12,1,0,0,425,64,58,66,11,44,25,271,1
1,0,1,0,0,9824,1638,813,893,144,1255,147,7147,1
0,69,7,0,12,3147,248,105,768,24,175,206,1926,1
1,0,4,0,0,921,121,98,120,26,21,54,627,1
0,0,2,0,0,715,114,93,78,13,88,12,512,1
1,0,0,0,0,2334,391,236,67,22,306,16,1861,1
0,134,5,0,7,3766,335,279,819,41,154,296,2317,1
7,128,15,0,17,7338,649,415,1548,41,478,254,4888,1
0,0,3,0,0,929,140,107,94,7,104,29,667,1
1,117,3,0,30,5524,535,338,1166,44,289,353,3471,1
2,175,14,0,2,8044,648,290,1514,153,252,269,5613,1
0,45,3,0,43,3427,328,169,620,106,93,356,2124,1
1,0,1,0,0,631,103,86,44,21,57,31,454,1
0,465,2,0,43,27144,3109,1319,3664,85,2428,570,19802,1
0,42,5,0,0,1963,241,176,312,8,198,63,1348,1
1,3,3,0,0,1498,214,159,96,9,104,36,1153,1
1,0,1,0,0,958,126,104,114,4,73,27,692,1
0,2,3,0,0,1336,196,155,67,4,80,34,1040,1
0,80,32,0,1,4266,295,131,1112,114,73,306,2554,1
2,177,1,0,37,5618,457,266,1206,124,87,462,3494,1
1,0,0,0,6,15069,2599,1062,1642,357,1708,390,10439,1
0,102,8,0,21,5100,433,243,1224,16,287,320,3124,1
3,75,32,0,3,4331,251,117,1022,1,234,256,2803,1
0,0,0,0,0,1047,184,125,28,2,152,2,834,1
3,110,2,0,30,4902,427,266,939,66,134,364,3173,1
0,105,4,0,11,2997,248,177,682,11,121,121,1934,1
1,0,1,0,0,965,126,104,118,4,73,35,687,1
2,0,0,0,0,2102,323,225,118,42,250,20,1639,1
0,56,13,0,23,2979,236,160,712,11,157,207,1825,1
2,47,0,0,0,970,158,100,133,23,108,13,667,1
0,0,0,0,0,1539,20,20,29,0,0,258,1233,1
3,0,0,0,0,978,138,94,97,3,105,27,717,1
1,0,0,0,0,634,106,86,32,23,66,12,485,1
1,2,1,0,0,672,110,83,36,8,83,26,501,1
1,16,4,0,8,723,61,55,157,8,35,43,463,1
0,44,4,0,10,1748,176,120,357,5,116,147,1069,1
0,14,2,0,0,330,30,22,79,16,5,32,190,1
0,4,5,0,0,851,116,98,99,6,53,60,577,1
1,0,0,0,0,43766,759,662,442,1,30,6285,36281,1
1,0,5,0,0,1155,141,106,174,27,95,3,838,1
0,58,7,0,9,3809,292,187,784,19,113,781,1953,1
2,3,4,0,0,1815,283,180,423,54,129,56,1054,1
1,0,0,0,4,6478,973,550,1240,191,575,157,4109,1
6,171,0,0,53,9245,895,410,1580,113,542,281,6490,1
2,0,2,0,0,924,102,90,156,1,77,33,634,1
0,5,1,0,0,285,28,26,71,2,13,10,177,1
2,19,5,0,0,812,51,44,185,2,27,5,572,1
0,262,8,0,30,17078,2069,816,2487,12,1686,335,12188,1
1,70,4,0,4,3675,376,155,841,14,261,113,2346,1
0,0,0,0,0,1581,26,26,1,0,0,191,1364,1
4,24,8,0,3,1607,127,99,328,2,109,72,1081,1
1,3,3,0,0,713,99,84,79,5,51,55,481,1
1,0,1,0,0,1017,155,120,56,3,113,20,787,1
2,16,0,0,1,712,70,57,147,2,53,10,486,1
0,0,0,0,0,431,8,8,3,1,0,49,372,1
0,0,3,0,0,706,106,80,42,0,90,21,538,1
0,0,0,0,0,2338,407,240,51,21,328,18,1863,1
0,0,0,0,0,471,84,69,14,2,68,31,343,1
4,47,2,0,6,2078,207,145,407,0,170,80,1385,1
0,58,7,0,9,3814,291,186,790,19,112,781,1953,1
2,75,6,0,1,3995,481,289,588,6,404,69,2858,1
0,0,0,0,0,584,91,69,25,5,63,46,423,1
0,69,13,0,5,4682,476,284,830,7,307,264,3113,1
1,28,8,0,1,2288,194,158,497,7,112,69,1529,1
0,0,1,0,0,624,97,80,112,8,67,29,387,1
1,67,1,0,34,3767,355,245,817,5,185,289,2307,1
0,36,1,0,1,2321,265,213,422,48,139,129,1506,1
0,1,2,0,0,669,101,80,39,4,61,10,520,1
3,166,1,0,0,5289,514,325,1125,176,158,109,3542,1
2,112,42,0,5,6264,505,286,1538,105,288,290,3932,1
0,28,7,0,1,1943,176,141,376,7,102,69,1323,1
0,0,4,0,0,2021,301,182,98,3,264,47,1576,1
0,0,0,0,0,2834,39,39,2,0,0,328,2466,1
1,28,8,0,1,2362,205,170,507,8,119,69,1582,1
0,1,2,0,0,1031,151,125,73,5,58,88,720,1
0,62,4,0,2,2214,192,158,521,5,124,105,1397,1
1,0,4,0,0,1966,276,183,258,10,214,41,1392,1
0,0,0,0,1,7478,1203,509,895,341,668,280,5101,1
2,297,0,0,0,16798,2220,897,2112,26,1838,143,12324,1
0,340,0,1,72,14203,1983,847,1781,296,1213,748,9692,1
0,68,2,0,70,7057,843,395,1035,160,546,251,4929,1
1,162,1,0,65,5916,596,268,1244,254,164,468,3609,1
1,0,2,0,0,465,63,50,29,3,54,10,364,1
0,0,2,0,0,273,40,34,25,3,10,28,181,1
